bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptItemList,rewardsReceiptStatus,totalSpent,userId,id,rewardsReceiptItemList_barcode,rewardsReceiptItemList_description,rewardsReceiptItemList_finalPrice,rewardsReceiptItemList_itemPrice,rewardsReceiptItemList_needsFetchReview,rewardsReceiptItemList_partnerItemId,rewardsReceiptItemList_preventTargetGapPoints,rewardsReceiptItemList_quantityPurchased,rewardsReceiptItemList_userFlaggedBarcode,rewardsReceiptItemList_userFlaggedNewItem,rewardsReceiptItemList_userFlaggedPrice,rewardsReceiptItemList_userFlaggedQuantity,rewardsReceiptItemList_originalMetaBriteBarcode,rewardsReceiptItemList_originalMetaBriteDescription,rewardsReceiptItemList_pointsNotAwardedReason,rewardsReceiptItemList_pointsPayerId,rewardsReceiptItemList_rewardsGroup,rewardsReceiptItemList_rewardsProductPartnerId,rewardsReceiptItemList_brandCode,rewardsReceiptItemList_competitorRewardsGroup,rewardsReceiptItemList_discountedItemPrice,rewardsReceiptItemList_originalReceiptItemText,rewardsReceiptItemList_itemNumber,rewardsReceiptItemList_needsFetchReviewReason,rewardsReceiptItemList_originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,rewardsReceiptItemList_targetPrice,rewardsReceiptItemList_competitiveProduct,rewardsReceiptItemList_userFlaggedDescription,rewardsReceiptItemList_deleted,rewardsReceiptItemList_priceAfterCoupon,rewardsReceiptItemList_metabriteCampaignId
,,1610410033000,1610410033000,1610410034000.0,1610410033000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffce8310a7214ad4e003797,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610488281000,1610488281000,1610488281000.0,1610488281000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe19d90a7214ad28000e62,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610489091000,1610489091000,1610489091000.0,1610489091000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1d030a720f05ac002c9e,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610410020000,1610410020000,,1610410020000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8250a7214ad4e0034de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610411952000,1610411952000,,1610411952000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffcefb00a720f0515005e8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610409838000,1610409838000,1610409840000.0,1610409838000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffce76e0a720f0515000b48,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610490710000,1610490710000,1610490710000.0,1610490710000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe23560a720f05ac006874,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610490530000,1610490530000,1610490530000.0,1610490530000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe22a20a720f05ac0061d7,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610489282000,1610489282000,1610489283000.0,1610489282000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1dc20a7214ad28003180,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610410122000,1610410122000,,1610410122000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce88b0a7214ad4e004b22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610409895000,1610409895000,,1610409895000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce7a70a720f05150016b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610488489000,1610488489000,1610488489000.0,1610488489000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1aa90a7214ad280015e8,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610411866000,1610411866000,1610411866000.0,1610411866000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffcef5a0a720f0515004f1a,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610490839000,1610490839000,1610490839000.0,1610490839000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe23d70a7214ad280068f6,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610487985000,1610487985000,1610487985000.0,1610487985000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe18b10a7214ad280003d1,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610411875000,1610411875000,1610411875000.0,1610411875000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffcef630a720f05150050ae,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610409901000,1610409901000,,1610409901000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce7ae0a7214ad4e001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610410004000,1610410004000,,1610410004000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8150a7214ad4e0030a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610489897000,1610489897000,1610489897000.0,1610489897000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe20290a720f05ac004a84,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610488914000,1610488914000,1610488914000.0,1610488914000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1c520a7214ad2800245c,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610488675000,1610488675000,1610488675000.0,1610488675000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1b630a7214ad28001c79,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610410021000,1610410021000,,1610410021000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8250a720f0515003510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610489764000,1610489764000,1610489764000.0,1610489764000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1fa40a7214ad2800427f,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610409867000,1610409867000,,1610409867000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce78c0a7214ad4e001045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1610490831000,1610490831000,1610490831000.0,1610490831000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffe23cf0a720f05ac006cc2,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610411863000,1610411863000,1610411863000.0,1610411863000,,,1610409600000.0,,"{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1}",PENDING,28.57,59c124bae4b0299e55b0f330,5ffcef570a720f0515004e91,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
,,1610409982000,1610409982000,,1610409982000,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8000a7214ad4e002b57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1610557122000,1610557122000,1610557123000.0,1610557128000,1610557123000.0,5.0,1610496000000.0,2.0,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '29.00', 'itemPrice': '29.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 2, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 2}",FINISHED,29.0,5fff26bfb3348b03eb45bb32,5fff26c20a7214ad4c00000a,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,2.0,4011,True,29.00,2.0,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1610551139000,1610551139000,1610551140000.0,1610551140000,1610551140000.0,55.0,1610551139000.0,1.0,"{'barcode': '043000066706', 'description': 'Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc', 'finalPrice': '0.99', 'itemPrice': '0.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,0.99,5fff0f4fb3348b03eb45abb0,5fff0f630a7214ad28006e2d,043000066706,"Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc",0.99,0.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1610569271000,1610569271000,1610569272000.0,1610569272000,1610569272000.0,50.0,1610482871000.0,1.0,"{'barcode': '043000000175', 'description': 'MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,54943462e4b07e684157a532,5fff56370a720f05f3000033,043000000175,MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
,,1610566816000,1610566816000,1610566817000.0,1610566817000,1610566817000.0,800.0,1610480416000.0,9.0,"{'barcode': '043000082294', 'description': 'MAXWELL HOUSE Ground Decaf Original 58.6oz', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'MAXWELL HOUSE KEURIG COFFEE PODS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,89.91,5fff4beedf9ace121f0c17ea,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1610557166000,1610557166000,1610557166000.0,1610557166000,1610557166000.0,25.0,1613235566000.0,1.0,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.0,5fff2698b3348b03eb45bb10,5fff26ee0a720f05f300001a,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,1610566801000,1610566801000,1610566802000.0,1610566802000,1610566802000.0,250.0,1609286400000.0,5.0,"{'barcode': '043000955628', 'description': 'Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'KOOL-AID POWDERED DRINK MIX', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,5fff4beedf9ace121f0c17ea,5fff4c910a720f05f3000026,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610487778000,1610487778000,,1610553654000,,750.0,1610409600000.0,1.0,"{'barcode': '072785048119', 'brandCode': 'GERM-X', 'competitiveProduct': True, 'description': 'Germ-X Hand Sanitizer - Original', 'discountedItemPrice': '2.29', 'finalPrice': '2.29', 'itemPrice': '2.29', 'originalReceiptItemText': 'Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz', 'partnerItemId': '0', 'priceAfterCoupon': '2.29', 'quantityPurchased': 1, 'rewardsGroup': 'SUAVE HAND SANITIZER', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4'}",REJECTED,2.29,5ffe115404929101d0aaebb2,5ffe17e20a720f05ac0000e7,072785048119,Germ-X Hand Sanitizer - Original,2.29,2.29,,0,,1.0,,,,,,,,,SUAVE HAND SANITIZER,5332f5f6e4b03c9a25efd0b4,GERM-X,,2.29,Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz,,,,,,True,,,2.29,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610569243000,1610569243000,1610569245000.0,1610569245000,1610569245000.0,1750.0,1610569243000.0,1.0,"{'barcode': '043000206515', 'description': 'Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz', 'finalPrice': '10', 'itemPrice': '10', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,10.0,5fff561abd4dff11dda8fa2b,5fff561b0a720f05f300002e,043000206515,"Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz",10,10,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1610557181000,1610557181000,,1610557181000,1610557181000.0,2005.0,1610470781000.0,1.0,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FLAGGED,1.0,5fff2698b3348b03eb45bb10,5fff26fd0a720f05f300001d,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1610557179000,1610557179000,1610557181000.0,1610557185000,1610557181000.0,35.0,1610470779000.0,1.0,"{'barcode': '079400066619', 'competitiveProduct': True, 'description': 'SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'originalMetaBriteBarcode': '080878042197', 'partnerItemId': '1', 'pointsEarned': '10.0', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'SUAVE HAIR CARE', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4', 'targetPrice': '800', 'userFlaggedBarcode': '079400066619'}",FINISHED,1.0,5fff2698b3348b03eb45bb10,5fff26fb0a7214ad4c000019,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,080878042197,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,True,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1610569290000,1610569290000,1610569290000.0,1610569290000,1610569290000.0,50.0,1610482890000.0,1.0,"{'barcode': '043000061978', 'description': 'GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'GEVALIA KAFFE GROUND COFFEE', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,5fff55dabd4dff11dda8f5f1,5fff564a0a7214ad4c000030,043000061978,GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1610566798000,1610566798000,1610566798000.0,1610566798000,1610566798000.0,50.0,1610480398000.0,1.0,"{'barcode': '044700071533', 'description': 'OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'LUNCHABLES LUNCH COMBINATIONS - FUN PACK', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,5fff4beedf9ace121f0c17ea,5fff4c8e0a720f05f3000025,044700071533,OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - FUN PACK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610566785000,1610566785000,1610566786000.0,1610566786000,1610566786000.0,250.0,1610480385000.0,1.0,"{'barcode': '025800026302', 'description': 'SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box', 'finalPrice': '10', 'itemPrice': '10', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,10.0,5fff4beedf9ace121f0c17ea,5fff4c810a720f05f3000023,025800026302,SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box,10,10,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1610566794000,1610566794000,1610566795000.0,1610566795000,1610566795000.0,5.0,1610258400000.0,5.0,"{'barcode': '021000007660', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO STRING OR STICK CHEESE', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,49.95,5fff4beedf9ace121f0c17ea,5fff4c8a0a7214ad4c000025,021000007660,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
